,id,class,cap_shape,cap_surface,cap_color,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,bruises
4362,6532,edible,flat,smooth,brown,null,attached,close,broad,orange,enlarging,?,smooth,smooth,orange,orange,partial,orange,one,pendant,buff,clustered,leaves,No presenta
4363,5363,poisonous,convex,smooth,red,fishy,free,close,narrow,buff,tapering,?,silky,silky,white,pink,partial,white,one,evanescent,white,several,wood,No presenta
4364,922,edible,convex,scaly,brown,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,several,wood,Bruises
4365,3756,edible,flat,scaly,brown,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,black,several,wood,Bruises
4366,4029,poisonous,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,solitary,paths,No presenta
4367,5087,poisonous,flat,smooth,brown,foul,free,close,narrow,buff,tapering,?,silky,silky,white,white,partial,white,one,evanescent,white,several,wood,No presenta
4368,1667,poisonous,flat,scaly,brown,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,urban,Bruises
4369,3669,poisonous,convex,scaly,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,solitary,grasses,No presenta
4370,4814,poisonous,flat,scaly,yellow,null,free,close,narrow,white,enlarging,?,silky,scaly,white,brown,partial,white,one,evanescent,white,several,wood,No presenta
4371,1489,edible,flat,smooth,green,null,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,No presenta
4372,6051,edible,convex,fibrous,green,null,free,crowded,broad,pink,enlarging,?,smooth,silky,white,white,partial,white,two,pendant,white,scattered,grasses,No presenta
4373,3035,edible,flat,fibrous,red,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,wood,Bruises
4374,5116,poisonous,flat,scaly,brown,fishy,free,close,narrow,buff,tapering,?,smooth,silky,white,white,partial,white,one,evanescent,white,several,wood,No presenta
4375,4654,edible,flat,smooth,pink,null,free,close,broad,red,enlarging,?,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Bruises
4376,2843,edible,convex,fibrous,brown,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,black,several,wood,Bruises
4377,79,edible,convex,scaly,yellow,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,grasses,Bruises
4378,1503,poisonous,convex,scaly,brown,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,grasses,Bruises
4379,523,edible,flat,fibrous,green,null,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,No presenta
4380,965,edible,convex,fibrous,green,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,solitary,wood,Bruises
4381,4757,edible,flat,smooth,pink,null,free,close,broad,white,enlarging,?,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Bruises
4382,1123,edible,bell,smooth,white,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows,Bruises
4383,2661,edible,convex,fibrous,red,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,brown,solitary,wood,Bruises
4384,6433,edible,knobbed,smooth,brown,null,attached,close,broad,yellow,enlarging,?,smooth,smooth,orange,orange,partial,orange,one,pendant,yellow,several,leaves,No presenta
4385,3475,edible,flat,scaly,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,wood,Bruises
4386,2055,edible,convex,scaly,brown,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,brown,solitary,wood,Bruises
4387,3269,edible,flat,scaly,brown,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,black,solitary,wood,Bruises
4388,5313,edible,convex,smooth,white,null,free,crowded,broad,gray,enlarging,?,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses,No presenta
4389,2551,edible,convex,fibrous,green,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,black,several,wood,Bruises
4390,1145,edible,convex,fibrous,brown,null,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,No presenta
4391,4886,poisonous,flat,smooth,green,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Bruises
4392,2311,edible,flat,fibrous,brown,null,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,brown,several,wood,Bruises
4393,3075,edible,flat,fibrous,red,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,brown,several,wood,Bruises
4394,2585,poisonous,convex,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,grasses,No presenta
4395,5254,poisonous,flat,scaly,brown,foul,free,close,narrow,buff,tapering,?,smooth,silky,white,white,partial,white,one,evanescent,white,several,leaves,No presenta
4396,556,edible,convex,smooth,yellow,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Bruises
4397,3927,poisonous,flat,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,several,grasses,No presenta
4398,4425,poisonous,convex,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,several,wood,No presenta
4399,4711,poisonous,c,scaly,white,null,free,crowded,narrow,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,white,clustered,leaves,Bruises
4400,6365,poisonous,knobbed,scaly,red,spicy,free,close,narrow,buff,tapering,?,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,wood,No presenta
4401,1917,edible,flat,smooth,green,null,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
4402,252,edible,flat,scaly,brown,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses,Bruises
4403,6308,edible,bell,fibrous,green,null,free,crowded,broad,white,enlarging,?,smooth,silky,white,white,partial,white,two,pendant,white,numerous,grasses,No presenta
4404,5212,poisonous,flat,smooth,brown,spicy,free,close,narrow,buff,tapering,?,smooth,silky,white,white,partial,white,one,evanescent,white,several,wood,No presenta
4405,430,edible,convex,smooth,white,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses,Bruises
4406,824,edible,sunken,fibrous,brown,null,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban,No presenta
4407,6252,edible,knobbed,smooth,brown,null,attached,close,broad,orange,enlarging,?,smooth,smooth,orange,orange,partial,orange,one,pendant,buff,clustered,leaves,No presenta
4408,2461,poisonous,convex,fibrous,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,grasses,No presenta
4409,4151,poisonous,flat,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,solitary,grasses,No presenta
4410,5207,poisonous,convex,smooth,red,fishy,free,close,narrow,buff,tapering,?,silky,silky,pink,white,partial,white,one,evanescent,white,several,wood,No presenta
4411,3917,edible,flat,scaly,green,null,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,solitary,wood,Bruises
4412,1758,edible,flat,smooth,green,null,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,No presenta
4413,3787,poisonous,convex,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,paths,No presenta
4414,741,edible,flat,fibrous,brown,null,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,urban,No presenta
4415,3763,poisonous,convex,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,several,grasses,No presenta
4416,1320,poisonous,flat,scaly,brown,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Bruises
4417,3346,edible,flat,scaly,red,null,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,wood,Bruises
4418,2404,edible,convex,scaly,red,null,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,brown,several,wood,Bruises
4419,501,edible,convex,scaly,white,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Bruises
4420,3796,edible,flat,fibrous,red,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,several,wood,Bruises
4421,4447,poisonous,convex,smooth,green,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Bruises
4422,1060,edible,flat,smooth,white,null,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,No presenta
4423,2048,poisonous,convex,smooth,white,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Bruises
4424,2454,edible,convex,scaly,brown,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,brown,solitary,wood,Bruises
4425,5687,edible,knobbed,fibrous,white,null,free,crowded,broad,gray,enlarging,?,smooth,smooth,white,white,partial,white,two,pendant,white,scattered,grasses,No presenta
4426,4084,edible,convex,scaly,purple,null,free,close,narrow,purple,enlarging,?,smooth,fibrous,white,white,partial,white,one,flaring,chocolate,several,wood,No presenta
4427,1932,edible,convex,scaly,red,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,black,several,wood,Bruises
4428,1336,edible,flat,fibrous,green,null,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,No presenta
4429,1841,edible,convex,fibrous,brown,null,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,brown,several,wood,Bruises
4430,948,edible,convex,fibrous,brown,null,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,No presenta
4431,3097,edible,flat,fibrous,red,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,black,solitary,wood,Bruises
4432,1524,edible,convex,scaly,brown,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses,Bruises
4433,6330,poisonous,knobbed,smooth,brown,spicy,free,close,narrow,buff,tapering,?,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,paths,No presenta
4434,383,edible,convex,smooth,white,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows,Bruises
4435,2947,poisonous,convex,fibrous,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,several,paths,No presenta
4436,5615,poisonous,flat,scaly,brown,spicy,free,close,narrow,buff,tapering,?,silky,silky,white,pink,partial,white,one,evanescent,white,several,wood,No presenta
4437,598,edible,flat,scaly,yellow,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,grasses,Bruises
4438,5376,poisonous,convex,smooth,red,fishy,free,close,narrow,buff,tapering,?,silky,silky,white,white,partial,white,one,evanescent,white,several,wood,No presenta
4439,672,edible,bell,smooth,yellow,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,Bruises
4440,1878,edible,flat,fibrous,brown,null,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,No presenta
4441,3117,edible,flat,scaly,brown,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,several,wood,Bruises
4442,3423,poisonous,convex,fibrous,pink,creosote,free,close,narrow,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,wood,No presenta
4443,1847,edible,convex,smooth,white,null,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,No presenta
4444,5536,poisonous,convex,smooth,brown,spicy,free,close,narrow,buff,tapering,?,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves,No presenta
4445,3528,edible,flat,fibrous,red,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,black,several,wood,Bruises
4446,6463,poisonous,knobbed,smooth,red,foul,free,close,narrow,buff,tapering,?,silky,smooth,white,white,partial,white,one,evanescent,white,several,wood,No presenta
4447,5057,poisonous,flat,scaly,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,grasses,No presenta
4448,1724,edible,flat,fibrous,brown,null,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,black,several,wood,Bruises
4449,2793,edible,convex,fibrous,green,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,brown,solitary,wood,Bruises
4450,1707,edible,flat,fibrous,brown,null,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,No presenta
4451,4567,edible,convex,scaly,green,null,free,close,narrow,white,enlarging,?,smooth,fibrous,white,white,partial,white,one,flaring,chocolate,solitary,wood,No presenta
4452,1928,edible,convex,fibrous,green,null,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,No presenta
4453,3136,edible,flat,fibrous,green,null,free,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,brown,solitary,wood,Bruises
4454,4552,poisonous,flat,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,solitary,paths,No presenta
4455,4364,poisonous,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,several,grasses,No presenta
4456,145,edible,convex,scaly,white,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Bruises
4457,1223,edible,flat,fibrous,white,null,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,No presenta
4458,2896,edible,flat,scaly,red,null,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,brown,several,wood,Bruises
4459,2006,edible,convex,fibrous,red,null,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,solitary,wood,Bruises
